系列,机型,版本,ColorOS,Android,地址,大小,时间,MD5
A系列,OPPO A83t/OPPO A1t,正式版-180326,,,https://fsopen.coloros.com/3/oppowww/androidrom/a83t/A83t_11_OTA_0140_all_67oPr7nZQbIi_local.ozip,1269 MB,2018-04-04T22:39:02.000+0000,328E31FBD5267A56FC4349527AC6CBE0
A系列,OPPO A83t/OPPO A1t,正式版本-180203,,,https://fsopen.coloros.com/3/oppowww/androidrom/a83t/A83t_11_OTA_0110_all_mLcPbOzyUeYg_local.ozip,1259 MB,2018-02-13T09:49:44.000+0000,4DA0246E66CD03ABF9FDF3860F014CF5
A系列,OPPO A83t/OPPO A1t,正式版-180112,,,https://fsopen.coloros.com/3/oppowww/androidrom/a83t/A83t_11_OTA_0100_all_9ff0aAYkc1m6_local.ozip,1259 MB,2018-02-01T17:10:25.000+0000,D466944EA3A1037EC372D64A324913EE
A系列,OPPO A83t/OPPO A1t,正式版-180109,,,https://fsopen.coloros.com/3/oppowww/androidrom/a83t/A83t_11_OTA_0090_all_7iLFyDnsoAXZ_local.ozip,1259 MB,2018-01-16T17:43:43.000+0000,8047B302480645706A4B911D18FD9C6E
A系列,OPPO A83t/OPPO A1t,正式版-171218,,,https://fsopen.coloros.com/3/oppowww/androidrom/a83t/A83t_11_OTA_0060_all_foxstFuntL9E_local.ozip,1260 MB,2018-01-04T17:33:27.000+0000,6C1813DC9B45B26C51175A9701C93C03
A系列,OPPO A73,正式版-A.48,V5,7,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/grs_20200907160022/M6763B_11_OTA_0480_all_PEdUK5DEfM9I.ozip,1991.64MB,2020-09-07T08:22:09.000+0000,284ec6ba2428f716effecfc086b51776
A系列,OPPO A73,ColorOS 5 正式版-A.45（Android 7）,5.2.1,7.1.1,https://fsopen.coloros.com/3/oppowww/androidrom/a73/M6763B_11_OTA_0450_all_P7vcgOxKgfZO.ozip,1980M,2020-04-20T08:35:08.000+0000,0DDA78CED340153EFAA34A04E9221B57
A系列,OPPO A73,正式版本-190806,,,https://fsopen.coloros.com/3/oppowww/androidrom/a73/A73_11_OTA_0420_all_x6GLxre9dzTA.ozip,1931 MB,2019-09-06T21:53:05.000+0000,CEB6115D776D4F81BACCFFDD2E2EF59D
A系列,OPPO A73,正式版本-190613,,,https://fsopen.coloros.com/3/oppowww/androidrom/a73/A73_11_OTA_0410_all_05m8fgpIRFNP.ozip,1924 MB,2019-08-03T21:01:10.000+0000,ABFF30B599FA34AEA9C5458E7415DE4B
A系列,OPPO A73,正式版本-190514,,,https://fsopen.coloros.com/3/oppowww/androidrom/a73/A73_11_OTA_0400_all_ud3lkimzlHbn.ozip,1864 MB,2019-06-14T19:05:02.000+0000,D98E82EA6230B2D0DF1CA3E331E93533
A系列,OPPO A73,正式版本-190220,,,https://fsopen.coloros.com/3/oppowww/androidrom/a73/A73_11_OTA_0380_all_WBOPnMFXX0tV_local.ozip,1864 MB,2019-03-29T09:27:47.000+0000,23F6C1FDF4353986A62E48D518AC185E
A系列,OPPO A73,正式版本-181220,,,https://fsopen.coloros.com/3/oppowww/androidrom/a73/A73_11_OTA_0340_all_O5BnaX29xcYO_local.ozip,1853 MB,2018-12-26T21:10:41.000+0000,19AC1CE289EB81451DDEE2E49FF55679
A系列,OPPO A73,正式版本-180807,,,https://fsopen.coloros.com/3/oppowww/androidrom/a73/A73_11_OTA_0290_all_cHG7oBGx6sgK_local.ozip,1321 MB,2018-09-12T10:35:19.000+0000,3AE14A7344E766E341B8C246BB14B65B
A系列,OPPO A73,正式版本-180419,,,https://fsopen.coloros.com/3/oppowww/androidrom/a73/A73_11_OTA_0270_all_lV3cbHNDB6vc_local.ozip,1383 MB,2018-05-28T09:29:03.000+0000,784795AD1B5150588568E799609C5796
A系列,OPPO A73,正式版-180227,,,https://fsopen.coloros.com/3/oppowww/androidrom/a73/A73_11_OTA_0220_all_Ap3ipEfjrxUi_local.ozip,1382 MB,2018-04-02T22:05:31.000+0000,09DB84DF7CD1DA2613DDF22D118A17F1
A系列,OPPO A73,正式版-180204,,,https://fsopen.coloros.com/3/oppowww/androidrom/a73/A73_11_OTA_0210_all_vxw3f4QCOzVY_local.ozip,1383 MB,2018-02-28T20:17:28.000+0000,475CD68C95E6120DAED8C1F69CCE1F9A
A系列,OPPO A73,正式版-180109,,,https://fsopen.coloros.com/3/oppowww/androidrom/a73/A73_11_OTA_0200_all_vkoEIPQUzPgw_local.ozip,1382 MB,2018-01-16T17:49:42.000+0000,0DEB3F67FB234C6DA258ED7A8BCD8CDC
A系列,OPPO A73,正式版-171215,,,https://fsopen.coloros.com/3/oppowww/androidrom/a73/A73_11_OTA_0170_all_ZowmKSparSrF_local.ozip,1383 MB,2018-01-03T19:52:06.000+0000,308BB62A33F10F78B2E804E9303E26ED
A系列,OPPO A73t,正式版-A.48,V5,7,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/grs_20200907160022/M6763B_11_OTA_0480_all_PEdUK5DEfM9I.ozip,1991.64MB,2020-09-07T08:22:42.000+0000,284ec6ba2428f716effecfc086b51776
A系列,OPPO A73t,ColorOS 5 正式版-A.45（Android 7）,5.2.1,7.1.1,https://fsopen.coloros.com/3/oppowww/androidrom/a73/M6763B_11_OTA_0450_all_P7vcgOxKgfZO.ozip,1980M,2020-04-19T08:35:10.000+0000,0DDA78CED340153EFAA34A04E9221B57
A系列,OPPO A73t,正式版本-190806,,,https://fsopen.coloros.com/3/oppowww/androidrom/a73t/A73t_11_OTA_0420_all_x6GLxre9dzTA.ozip,1931 MB,2019-09-06T21:57:12.000+0000,CEB6115D776D4F81BACCFFDD2E2EF59D
A系列,OPPO A73t,正式版本-190613,,,https://fsopen.coloros.com/3/oppowww/androidrom/a73t/A73t_11_OTA_0410_all_05m8fgpIRFNP.ozip,1924 MB,2019-08-03T21:03:57.000+0000,ABFF30B599FA34AEA9C5458E7415DE4B
A系列,OPPO A73t,正式版本-190514,,,https://fsopen.coloros.com/3/oppowww/androidrom/a73t/A73t_11_OTA_0400_all_ud3lkimzlHbn.ozip,1864 MB,2019-06-22T09:32:25.000+0000,D98E82EA6230B2D0DF1CA3E331E93533
A系列,OPPO A73t,正式版本-190220,,,https://fsopen.coloros.com/3/oppowww/androidrom/a73t/A73t_11_OTA_0380_all_WBOPnMFXX0tV_local.ozip,1864 MB,2019-03-29T09:22:35.000+0000,23F6C1FDF4353986A62E48D518AC185E
A系列,OPPO A73t,正式版本-181220,,,https://fsopen.coloros.com/3/oppowww/androidrom/a73t/A73t_11_OTA_0340_all_O5BnaX29xcYO_local.ozip,1853 MB,2018-12-26T21:13:42.000+0000,19AC1CE289EB81451DDEE2E49FF55679
A系列,OPPO A73t,正式版本-180807,,,https://fsopen.coloros.com/3/oppowww/androidrom/a73t/A73t_11_OTA_0290_all_cHG7oBGx6sgK_local.ozip,1321 MB,2018-09-12T10:50:17.000+0000,3AE14A7344E766E341B8C246BB14B65B
A系列,OPPO A73t,正式版本-180419,,,https://fsopen.coloros.com/3/oppowww/androidrom/a73t/A73t_11_OTA_0270_all_lV3cbHNDB6vc_local.ozip,1383 MB,2018-05-28T09:32:10.000+0000,784795AD1B5150588568E799609C5796
A系列,OPPO A73t,正式版-180227,,,https://fsopen.coloros.com/3/oppowww/androidrom/a73t/A73t_11_OTA_0220_all_Ap3ipEfjrxUi_local.ozip,1382 MB,2018-04-02T22:07:56.000+0000,09DB84DF7CD1DA2613DDF22D118A17F1
A系列,OPPO A73t,正式版-180204,,,https://fsopen.coloros.com/3/oppowww/androidrom/a73t/A73t_11_OTA_0210_all_vxw3f4QCOzVY_local.ozip,1383 MB,2018-02-28T20:16:51.000+0000,475CD68C95E6120DAED8C1F69CCE1F9A
A系列,OPPO A73t,正式版-180109,,,https://fsopen.coloros.com/3/oppowww/androidrom/a73t/A73t_11_OTA_0200_all_vkoEIPQUzPgw_local.ozip,1382 MB,2018-01-18T15:42:58.000+0000,0DEB3F67FB234C6DA258ED7A8BCD8CDC
A系列,OPPO A73t,正式版-171215,,,https://fsopen.coloros.com/3/oppowww/androidrom/a73t/A73t_11_OTA_0170_all_ZowmKSparSrF_local.ozip,1383 MB,2018-01-03T19:54:57.000+0000,308BB62A33F10F78B2E804E9303E26ED
A系列,OPPO A79,正式版-A.48,V5,7,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/grs_20200907160022/M6763B_11_OTA_0480_all_PEdUK5DEfM9I.ozip,1991.64MB,2020-09-07T08:01:12.000+0000,284ec6ba2428f716effecfc086b51776
A系列,OPPO A79,ColorOS 5 正式版-A.45（Android 7）,5.2.1,7.1.1,https://fsopen.coloros.com/3/oppowww/androidrom/a73/M6763B_11_OTA_0450_all_P7vcgOxKgfZO.ozip,1980M,2020-04-18T16:35:12.000+0000,0DDA78CED340153EFAA34A04E9221B57
A系列,OPPO A79,正式版本-190806,,,https://fsopen.coloros.com/3/oppowww/androidrom/a79/A79_11_OTA_0420_all_x6GLxre9dzTA.ozip,1931 MB,2019-09-06T22:00:35.000+0000,CEB6115D776D4F81BACCFFDD2E2EF59D
A系列,OPPO A79,正式版本-190613,,,https://fsopen.coloros.com/3/oppowww/androidrom/a79/A79_11_OTA_0410_all_05m8fgpIRFNP.ozip,1924 MB,2019-08-03T21:06:03.000+0000,ABFF30B599FA34AEA9C5458E7415DE4B
A系列,OPPO A79,正式版本-190514,,,https://fsopen.coloros.com/3/oppowww/androidrom/a79/A79_11_OTA_0400_all_ud3lkimzlHbn.ozip,1915 MB,2019-06-13T11:30:29.000+0000,D98E82EA6230B2D0DF1CA3E331E93533
A系列,OPPO A79,正式版本-190220,,,https://fsopen.coloros.com/3/oppowww/androidrom/a79/A79_11_OTA_0380_all_WBOPnMFXX0tV_local.ozip,1864 MB,2019-03-29T09:25:13.000+0000,23F6C1FDF4353986A62E48D518AC185E
A系列,OPPO A79,正式版本-181220,,,https://fsopen.coloros.com/3/oppowww/androidrom/a79/A79_11_OTA_0340_all_O5BnaX29xcYO_local.ozip,1853 MB,2018-12-26T20:54:49.000+0000,19AC1CE289EB81451DDEE2E49FF55679
A系列,OPPO A79,正式版本-180807,,,https://fsopen.coloros.com/3/oppowww/androidrom/a79/A79_11_OTA_0290_all_cHG7oBGx6sgK_local.ozip,1321 MB,2018-09-12T10:24:41.000+0000,3AE14A7344E766E341B8C246BB14B65B
A系列,OPPO A79,正式版本-171115,,,https://fsopen.coloros.com/3/oppowww/androidrom/a79/A79_11_OTA_0150_all_mPIuMPcsavV5_local.ozip,1383 MB,2018-07-16T16:26:52.000+0000,CF03748B3E0019BCF6D79C61C0DCB062
A系列,OPPO A79,正式版-171215,,,https://fsopen.coloros.com/3/oppowww/androidrom/a79/A79_11_OTA_0170_all_ZowmKSparSrF_local.ozip,1383 MB,2018-07-16T16:26:26.000+0000,308BB62A33F10F78B2E804E9303E26ED
A系列,OPPO A79,正式版-180109,,,https://fsopen.coloros.com/3/oppowww/androidrom/a79/A79_11_OTA_0200_all_vkoEIPQUzPgw_local.ozip,1383 MB,2018-07-16T16:26:01.000+0000,0DEB3F67FB234C6DA258ED7A8BCD8CDC
A系列,OPPO A79,正式版-180204,,,https://fsopen.coloros.com/3/oppowww/androidrom/a79/A79_11_OTA_0210_all_vxw3f4QCOzVY_local.ozip,1383 MB,2018-07-16T16:25:22.000+0000,475CD68C95E6120DAED8C1F69CCE1F9A
A系列,OPPO A79,正式版-180419,,,https://fsopen.coloros.com/3/oppowww/androidrom/a79/A79_11_OTA_0270_all_lV3cbHNDB6vc_local.ozip,1383 MB,2018-07-16T16:23:36.000+0000,784795AD1B5150588568E799609C5796
A系列,OPPO A79t,正式版-A.48,V5,7,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/grs_20200907160022/M6763B_11_OTA_0480_all_PEdUK5DEfM9I.ozip,1991.64MB,2020-09-07T08:03:01.000+0000,284ec6ba2428f716effecfc086b51776
A系列,OPPO A79t,ColorOS 5 正式版-A.45（Android 7）,5.2.1,7.1.1,https://fsopen.coloros.com/3/oppowww/androidrom/a73/M6763B_11_OTA_0450_all_P7vcgOxKgfZO.ozip,1980M,2020-04-19T16:35:14.000+0000,0DDA78CED340153EFAA34A04E9221B57
A系列,OPPO A79t,正式版本-190806,,,https://fsopen.coloros.com/3/oppowww/androidrom/a79t/A79t_11_OTA_0420_all_x6GLxre9dzTA.ozip,1931 MB,2019-09-06T22:02:42.000+0000,CEB6115D776D4F81BACCFFDD2E2EF59D
A系列,OPPO A79t,正式版本-190613,,,https://fsopen.coloros.com/3/oppowww/androidrom/a79t/A79t_11_OTA_0410_all_05m8fgpIRFNP.ozip,1924 MB,2019-08-03T21:08:29.000+0000,ABFF30B599FA34AEA9C5458E7415DE4B
A系列,OPPO A79t,正式版本-190514,,,https://fsopen.coloros.com/3/oppowww/androidrom/a79t/A79t_11_OTA_0400_all_ud3lkimzlHbn.ozip,1864 MB,2019-06-22T09:38:05.000+0000,D98E82EA6230B2D0DF1CA3E331E93533
A系列,OPPO A79t,正式版本-190220,,,https://fsopen.coloros.com/3/oppowww/androidrom/a79t/A79t_11_OTA_0380_all_WBOPnMFXX0tV_local.ozip,1864 MB,2019-03-29T09:31:07.000+0000,23F6C1FDF4353986A62E48D518AC185E
A系列,OPPO A79t,正式版本-181220,,,https://fsopen.coloros.com/3/oppowww/androidrom/a79t/A79t_11_OTA_0340_all_O5BnaX29xcYO_local.ozip,1853 MB,2018-12-26T20:54:36.000+0000,19AC1CE289EB81451DDEE2E49FF55679
A系列,OPPO A79t,正式版本-180807,,,https://fsopen.coloros.com/3/oppowww/androidrom/a79t/A79t_11_OTA_0290_all_cHG7oBGx6sgK_local.ozip,1321 MB,2018-09-12T10:52:42.000+0000,3AE14A7344E766E341B8C246BB14B65B
A系列,OPPO A79t,正式版本-180419,,,https://fsopen.coloros.com/3/oppowww/androidrom/a79t/A79t_11_OTA_0270_all_lV3cbHNDB6vc_local.ozip,1383 MB,2018-05-28T09:22:44.000+0000,784795AD1B5150588568E799609C5796
A系列,OPPO A79t,正式版-180109,,,https://fsopen.coloros.com/3/oppowww/androidrom/a79t/A79t_11_OTA_0200_all_vkoEIPQUzPgw_local.ozip,1383 MB,2018-01-17T10:37:48.000+0000,0DEB3F67FB234C6DA258ED7A8BCD8CDC
A系列,OPPO A79t,正式版-171215,,,https://fsopen.coloros.com/3/oppowww/androidrom/a79t/A79t_11_OTA_0170_all_ZowmKSparSrF_local.ozip,1383 MB,2018-01-03T19:48:05.000+0000,308BB62A33F10F78B2E804E9303E26ED
A系列,OPPO A79t,正式版本-171115,,,https://fsopen.coloros.com/3/oppowww/androidrom/a79t/A79t_11_OTA_0150_all_mPIuMPcsavV5_local.ozip,1383 MB,2017-11-24T10:42:49.000+0000,CF03748B3E0019BCF6D79C61C0DCB062
A系列,OPPO A79k,正式版-A.48,V5,7,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/grs_20200907160022/M6763B_11_OTA_0480_all_PEdUK5DEfM9I.ozip,1991.64MB,2020-09-07T08:01:12.000+0000,284ec6ba2428f716effecfc086b51776
A系列,OPPO A79k,ColorOS 5 正式版-A.45（Android 7）,5.2.1,7.1.1,https://fsopen.coloros.com/3/oppowww/androidrom/a73/M6763B_11_OTA_0450_all_P7vcgOxKgfZO.ozip,1980M,2020-04-19T00:35:16.000+0000,0DDA78CED340153EFAA34A04E9221B57
A系列,OPPO A79k,正式版本-190806,,,https://fsopen.coloros.com/3/oppowww/androidrom/a79k/A79k_11_OTA_0420_all_x6GLxre9dzTA.ozip,1931 MB,2019-09-06T22:04:20.000+0000,CEB6115D776D4F81BACCFFDD2E2EF59D
A系列,OPPO A79k,正式版本-190613,,,https://fsopen.coloros.com/3/oppowww/androidrom/a79k/A79k_11_OTA_0410_all_05m8fgpIRFNP.ozip,1924 MB,2019-08-03T21:10:56.000+0000,ABFF30B599FA34AEA9C5458E7415DE4B
A系列,OPPO A79k,正式版本-190514,,,https://fsopen.coloros.com/3/oppowww/androidrom/a79k/A79k_11_OTA_0400_all_ud3lkimzlHbn.ozip,1864 MB,2019-06-22T09:37:31.000+0000,D98E82EA6230B2D0DF1CA3E331E93533
A系列,OPPO A79k,正式版本-190220,,,https://fsopen.coloros.com/3/oppowww/androidrom/a79k/A79k_11_OTA_0380_all_WBOPnMFXX0tV_local.ozip,1864 MB,2019-03-29T09:19:40.000+0000,23F6C1FDF4353986A62E48D518AC185E
A系列,OPPO A79k,正式版本-181220,,,https://fsopen.coloros.com/3/oppowww/androidrom/a79k/A79k_11_OTA_0340_all_O5BnaX29xcYO_local.ozip,1853 MB,2018-12-26T21:00:14.000+0000,19AC1CE289EB81451DDEE2E49FF55679
A系列,OPPO A79k,正式版本-180807,,,https://fsopen.coloros.com/3/oppowww/androidrom/a79k/A79k_11_OTA_0290_all_cHG7oBGx6sgK_local.ozip,1321 MB,2018-09-12T10:45:14.000+0000,3AE14A7344E766E341B8C246BB14B65B
A系列,OPPO A79k,正式版-171205,,,https://fsopen.coloros.com/3/oppowww/androidrom/a79k/A79k_11_OTA_0160_all_n5S9zDJiLH6E_local.ozip,1383 MB,2018-07-16T16:26:32.000+0000,B4A6F13F63E28C253FA134192BAE15B2
A系列,OPPO A79k,正式版-171215,,,https://fsopen.coloros.com/3/oppowww/androidrom/a79k/A79k_11_OTA_0170_all_ZowmKSparSrF_local.ozip,1383 MB,2018-07-16T16:26:20.000+0000,308BB62A33F10F78B2E804E9303E26ED
A系列,OPPO A79k,正式版-180109,,,https://fsopen.coloros.com/3/oppowww/androidrom/a79k/A79k_11_OTA_0200_all_vkoEIPQUzPgw_local.ozip,1383 MB,2018-07-16T16:25:55.000+0000,0DEB3F67FB234C6DA258ED7A8BCD8CDC
A系列,OPPO A79k,正式版-180204,,,https://fsopen.coloros.com/3/oppowww/androidrom/a79k/A79k_11_OTA_0210_all_vxw3f4QCOzVY_local.ozip,1383 MB,2018-07-16T16:25:15.000+0000,475CD68C95E6120DAED8C1F69CCE1F9A
A系列,OPPO A79k,正式版-180419,,,https://fsopen.coloros.com/3/oppowww/androidrom/a79k/A79k_11_OTA_0270_all_lV3cbHNDB6vc_local.ozip,1383 MB,2018-07-16T16:23:32.000+0000,784795AD1B5150588568E799609C5796
A系列,OPPO A79kt,正式版-A.48,V5,7,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/grs_20200907160022/M6763B_11_OTA_0480_all_PEdUK5DEfM9I.ozip,1991.64MB,2020-09-07T08:01:55.000+0000,284ec6ba2428f716effecfc086b51776
A系列,OPPO A79kt,ColorOS 5 正式版-A.45（Android 7）,5.2.1,7.1.1,https://fsopen.coloros.com/3/oppowww/androidrom/a73/M6763B_11_OTA_0450_all_P7vcgOxKgfZO.ozip,1980M,2020-04-19T00:35:18.000+0000,0DDA78CED340153EFAA34A04E9221B57
A系列,OPPO A79kt,正式版本-190806,,,https://fsopen.coloros.com/3/oppowww/androidrom/a79kt/A79kt_11_OTA_0420_all_x6GLxre9dzTA.ozip,1931 MB,2019-09-06T22:05:45.000+0000,CEB6115D776D4F81BACCFFDD2E2EF59D
A系列,OPPO A79kt,正式版本-190613,,,https://fsopen.coloros.com/3/oppowww/androidrom/a79kt/A79kt_11_OTA_0410_all_05m8fgpIRFNP.ozip,1924 MB,2019-08-03T21:12:43.000+0000,ABFF30B599FA34AEA9C5458E7415DE4B
A系列,OPPO A79kt,正式版本-190514,,,https://fsopen.coloros.com/3/oppowww/androidrom/a79kt/A79kt_11_OTA_0400_all_ud3lkimzlHbn.ozip,1864 MB,2019-06-22T09:43:28.000+0000,D98E82EA6230B2D0DF1CA3E331E93533
A系列,OPPO A79kt,正式版本-190220,,,https://fsopen.coloros.com/3/oppowww/androidrom/a79kt/A79kt_11_OTA_0380_all_WBOPnMFXX0tV_local.ozip,1864 MB,2019-03-29T09:35:42.000+0000,23F6C1FDF4353986A62E48D518AC185E
A系列,OPPO A79kt,正式版本-181220,,,https://fsopen.coloros.com/3/oppowww/androidrom/a79kt/A79kt_11_OTA_0340_all_O5BnaX29xcYO_local.ozip,1853 MB,2018-12-28T00:26:04.000+0000,19AC1CE289EB81451DDEE2E49FF55679
A系列,OPPO A79kt,正式版本-180807,,,https://fsopen.coloros.com/3/oppowww/androidrom/a79kt/A79kt_11_OTA_0290_all_cHG7oBGx6sgK_local.ozip,1321 MB,2018-09-12T10:47:59.000+0000,3AE14A7344E766E341B8C246BB14B65B
A系列,OPPO A79kt,正式版本-180419,,,https://fsopen.coloros.com/3/oppowww/androidrom/a79kt/A79kt_11_OTA_0270_all_lV3cbHNDB6vc_local.ozip,1383 MB,2018-05-28T09:25:45.000+0000,784795AD1B5150588568E799609C5796
A系列,OPPO A79kt,正式版-180204,,,https://fsopen.coloros.com/3/oppowww/androidrom/a79kt/A79kt_11_OTA_0210_all_vxw3f4QCOzVY_local.ozip,1383 MB,2018-02-24T15:02:42.000+0000,475CD68C95E6120DAED8C1F69CCE1F9A
A系列,OPPO A79kt,正式版-180109,,,https://fsopen.coloros.com/3/oppowww/androidrom/a79kt/A79kt_11_OTA_0200_all_vkoEIPQUzPgw_local.ozip,1383 MB,2018-01-17T10:42:56.000+0000,0DEB3F67FB234C6DA258ED7A8BCD8CDC
A系列,OPPO A79kt,正式版-171215,,,https://fsopen.coloros.com/3/oppowww/androidrom/a79kt/A79kt_11_OTA_0170_all_ZowmKSparSrF_local.ozip,1383 MB,2018-01-03T20:53:02.000+0000,308BB62A33F10F78B2E804E9303E26ED
A系列,OPPO A79kt,正式版-171205,,,https://fsopen.coloros.com/3/oppowww/androidrom/a79kt/A79kt_11_OTA_0160_all_n5S9zDJiLH6E_local.ozip,1383 MB,2017-12-12T16:21:33.000+0000,B4A6F13F63E28C253FA134192BAE15B2
A系列,OPPO A77,正式版-A.29,V5,7,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/grs_20200817172859/A77_11_OTA_0290_all_myrJZ4yzvleF.ozip,1671.67MB,2020-08-17T09:29:34.000+0000,7ee03340dc3876c67ca4678a61ee1e6d
A系列,OPPO A77,正式版本-A.27,5,7.1.1,https://fsopen.coloros.com/3/oppowww/androidrom/a77/A77_11_OTA_0270_all_f8qvfgrNKoHy.ozip,1651M,2020-06-19T07:37:19.000+0000,D6FBC784B2547C10F376EB0C739A3E4A
A系列,OPPO A77,正式版本-A.25,,,https://fsopen.coloros.com/3/oppowww/androidrom/a77/A77_11_OTA_0250_all_NMSdQD5VKTCe.ozip,1588 MB,2019-09-29T20:25:34.000+0000,0883815a4f1e4722349564498488c791
A系列,OPPO A77,正式版本-190220,,,https://fsopen.coloros.com/3/oppowww/androidrom/a77/A77_11_OTA_0200_all_auj3krK5fem2.ozip,1546 MB,2019-03-19T10:53:48.000+0000,B806922DE346ECE1E5CA42DB737BEBB4
A系列,OPPO A77,正式版本-190109,,,https://fsopen.coloros.com/3/oppowww/androidrom/a77/A77_11_OTA_0190_all_YeuD22yQQ5Mt.ozip,1547 MB,2019-01-22T22:58:48.000+0000,53D70DAF6420C0CCDFB5EABFFDE23EF9
A系列,OPPO A77,正式版本-A.15,,,https://fsopen.coloros.com/3/oppowww/androidrom/a77/A77_11_OTA_0150_all_r5qC95xoslXv_local.ozip,1321 MB,2019-01-10T17:27:02.000+0000,3F7B4B2F90EE7B2A8EF4601E83C94F26
A系列,OPPO A77,正式版本-180811,,,https://fsopen.coloros.com/3/oppowww/androidrom/a77/A77_11_OTA_0140_all_ikB1cZk9BZ88_local.ozip,1311 MB,2018-09-12T10:38:49.000+0000,E854DA4D423DF4886986FFFA3388D5B1
A系列,OPPO A77,正式版本-180609,,,https://fsopen.coloros.com/3/oppowww/androidrom/a77/A77_11_OTA_0130_all_UH48sA006bC6_local.ozip,1331 MB,2018-06-20T15:35:48.000+0000,2B728F7BCD5A4E3695A8F158CC121A83
A系列,OPPO A77,正式版-171101,,,https://fsopen.coloros.com/3/oppowww/androidrom/a77/A77_11_OTA_0110_all_d6acQRmRyJJC_local.ozip,1198 MB,2017-11-17T09:04:13.000+0000,D321CD607D1A613368DDE06A39CAAC0D
A系列,OPPO A77,正式版-171018,,,https://fsopen.coloros.com/3/oppowww/androidrom/a77/A77_11_OTA_0090_all_ODgvhdFTmNLj_local.ozip,1198 MB,2017-11-01T15:10:44.000+0000,5BDA01D786E4ABD8C16E9437B2B665BC
A系列,OPPO A77,正式版-170915,,,https://fsopen.coloros.com/3/oppowww/androidrom/a77/A77_11_OTA_0080_all_cS47RQyWdf91_local.ozip,1198 MB,2017-09-30T14:35:42.000+0000,11252CDB7DA4FF2BEADA80E5B0FBA307
A系列,OPPO A77,正式版-170804,,,https://fsopen.coloros.com/3/oppowww/androidrom/a77/A77_11_OTA_0060_all_Rbua4K8bi3IY_local.ozip,1198 MB,2017-08-15T22:19:29.000+0000,74C002BEA399FD3932A64029A6AC2748
A系列,OPPO A77,正式版-170725,,,https://fsopen.coloros.com/3/oppowww/androidrom/a77/A77_11_OTA_0050_all_DqzHVAD3g3Cl_local.ozip,1198 MB,2017-08-09T09:32:05.000+0000,485C70F6C5444D9BF3F636F71E43664A
A系列,OPPO A77,正式版-170714,,,https://fsopen.coloros.com/3/oppowww/androidrom/a77/A77_11_OTA_0040_all_S0O1BXrbeb5Y_local.ozip,1198 MB,2017-07-29T14:24:31.000+0000,77ADA3CF8CE44E6BA708E04C899C8322
A系列,OPPO A77,正式版-170629,,,https://fsopen.coloros.com/3/oppowww/androidrom/a77/A77_11_OTA_0030_all_CR44bOttT2ko_local.ozip,1198 MB,2017-07-21T14:08:38.000+0000,A385A2E1416F6E6DCE44CF6447BD5D1C
A系列,OPPO A77t,正式版-A.29,V5,7,https://coloroswebsitefs.coloros.com/coloroswebsite-coloros-com/grs_20200817172859/A77_11_OTA_0290_all_myrJZ4yzvleF.ozip,1671.67MB,2020-08-17T09:30:00.000+0000,7ee03340dc3876c67ca4678a61ee1e6d
A系列,OPPO A77t,正式版本-A.27,5,7,https://fsopen.coloros.com/3/oppowww/androidrom/a77/A77_11_OTA_0270_all_f8qvfgrNKoHy.ozip,1651M,2020-07-10T02:04:43.000+0000,D6FBC784B2547C10F376EB0C739A3E4A
A系列,OPPO A77t,正式版本-190109,,,https://fsopen.coloros.com/3/oppowww/androidrom/a77t/A77t_11_OTA_0190_all_YeuD22yQQ5Mt.ozip,1547 MB,2019-09-29T20:28:37.000+0000,53D70DAF6420C0CCDFB5EABFFDE23EF9
A系列,OPPO A77t,正式版本-A.25,,,https://fsopen.coloros.com/3/oppowww/androidrom/a77t/A77t_11_OTA_0250_all_NMSdQD5VKTCe.ozip,1588 MB,2019-09-29T20:28:18.000+0000,0883815a4f1e4722349564498488c791
A系列,OPPO A77t,正式版本-190220,,,https://fsopen.coloros.com/3/oppowww/androidrom/a77t/A77t_11_OTA_0200_all_auj3krK5fem2.ozip,1546 MB,2019-03-19T10:56:43.000+0000,B806922DE346ECE1E5CA42DB737BEBB4
A系列,OPPO A77t,正式版本-A.15,,,https://fsopen.coloros.com/3/oppowww/androidrom/a77t/A77t_11_OTA_0150_all_r5qC95xoslXv_local.ozip,1321 MB,2019-01-10T17:30:20.000+0000,3F7B4B2F90EE7B2A8EF4601E83C94F26
A系列,OPPO A77t,正式版本-180811,,,https://fsopen.coloros.com/3/oppowww/androidrom/a77t/A77t_11_OTA_0140_all_ikB1cZk9BZ88_local.ozip,1311 MB,2018-09-12T10:42:07.000+0000,E854DA4D423DF4886986FFFA3388D5B1
A系列,OPPO A77t,正式版本-180609,,,https://fsopen.coloros.com/3/oppowww/androidrom/a77t/A77t_11_OTA_0130_all_UH48sA006bC6_local.ozip,1311 MB,2018-06-28T19:38:38.000+0000,2B728F7BCD5A4E3695A8F158CC121A83
